date,market,crop,modal_price,min_price,max_price,rainfall_mm,temp_c,humidity,data_source
2026-03-05,Davangere,potato,1629.99,1434.39,1825.59,2.03,31.75,66.32,synthetic_demo_v2
2026-03-06,Davangere,potato,1621.6,1427.01,1816.2,7.41,30.2,67.33,synthetic_demo_v2
2026-03-07,Davangere,potato,1609.96,1416.77,1803.16,0.0,30.07,55.9,synthetic_demo_v2
2026-03-08,Davangere,potato,1609.79,1416.62,1802.97,0.0,31.08,70.99,synthetic_demo_v2
2026-03-09,Davangere,potato,1611.61,1418.22,1805.0,2.5,30.63,49.28,synthetic_demo_v2
2026-03-10,Davangere,potato,1564.28,1376.57,1751.99,2.26,30.61,64.36,synthetic_demo_v2
2026-03-11,Davangere,potato,1529.0,1345.52,1712.48,3.67,29.86,56.45,synthetic_demo_v2
2026-03-12,Davangere,potato,1546.75,1361.14,1732.36,1.95,31.56,70.32,synthetic_demo_v2
2026-03-13,Davangere,potato,1574.35,1385.43,1763.28,4.61,29.57,57.51,synthetic_demo_v2
2026-03-14,Davangere,potato,1518.39,1336.18,1700.59,17.4,29.38,63.32,synthetic_demo_v2
2026-03-15,Davangere,potato,1511.58,1330.19,1692.97,1.59,29.92,50.05,synthetic_demo_v2
2026-03-16,Davangere,potato,1482.85,1304.9,1660.79,0.0,30.42,59.53,synthetic_demo_v2
2026-03-17,Davangere,potato,1469.71,1293.35,1646.08,4.08,30.0,72.46,synthetic_demo_v2
2026-03-18,Davangere,potato,1468.66,1292.42,1644.9,4.13,29.3,70.25,synthetic_demo_v2
2026-03-19,Davangere,potato,1466.01,1290.09,1641.93,5.04,30.99,63.61,synthetic_demo_v2
2026-03-20,Davangere,potato,1484.49,1306.36,1662.63,1.07,32.04,72.47,synthetic_demo_v2
2026-03-21,Davangere,potato,1507.32,1326.44,1688.19,0.0,29.63,59.69,synthetic_demo_v2
2026-03-22,Davangere,potato,1498.82,1318.96,1678.68,5.24,29.86,74.42,synthetic_demo_v2
2026-03-23,Davangere,potato,1499.4,1319.47,1679.32,0.0,30.31,44.32,synthetic_demo_v2
2026-03-24,Davangere,potato,1472.04,1295.4,1648.69,0.25,30.21,62.4,synthetic_demo_v2
2026-03-25,Davangere,potato,1461.27,1285.91,1636.62,0.03,32.34,74.72,synthetic_demo_v2
2026-03-26,Davangere,potato,1425.02,1254.02,1596.03,9.27,29.24,58.48,synthetic_demo_v2
2026-03-27,Davangere,potato,1487.89,1309.35,1666.44,0.0,31.46,54.97,synthetic_demo_v2
2026-03-28,Davangere,potato,1478.25,1300.86,1655.64,2.1,32.6,58.52,synthetic_demo_v2
2026-03-29,Davangere,potato,1471.63,1295.03,1648.22,6.14,30.67,58.42,synthetic_demo_v2
2026-03-30,Davangere,potato,1465.11,1289.3,1640.92,3.47,31.83,57.46,synthetic_demo_v2
2026-03-31,Davangere,potato,1444.66,1271.3,1618.02,4.61,30.79,63.52,synthetic_demo_v2
2026-04-01,Davangere,potato,1441.83,1268.81,1614.85,0.0,30.17,68.53,synthetic_demo_v2
2026-04-02,Davangere,potato,1400.22,1232.19,1568.24,8.83,31.2,54.79,synthetic_demo_v2
2026-04-03,Davangere,potato,1413.53,1243.91,1583.16,3.84,31.75,74.27,synthetic_demo_v2
2026-04-04,Davangere,potato,1399.83,1231.85,1567.81,0.0,30.39,57.15,synthetic_demo_v2
2026-04-05,Davangere,potato,1373.92,1209.05,1538.79,4.42,31.01,61.07,synthetic_demo_v2
2026-04-06,Davangere,potato,1351.85,1189.63,1514.07,4.74,30.5,56.68,synthetic_demo_v2
2026-04-07,Davangere,potato,1353.09,1190.72,1515.46,1.68,29.93,71.62,synthetic_demo_v2
2026-04-08,Davangere,potato,1387.38,1220.89,1553.86,3.2,31.13,69.22,synthetic_demo_v2
2026-04-09,Davangere,potato,1382.5,1216.6,1548.39,7.46,32.65,65.64,synthetic_demo_v2
2026-04-10,Davangere,potato,1393.48,1226.26,1560.69,7.37,30.65,55.97,synthetic_demo_v2
2026-04-11,Davangere,potato,1416.98,1246.94,1587.01,0.0,32.77,71.96,synthetic_demo_v2
2026-04-12,Davangere,potato,1409.07,1239.98,1578.15,3.26,32.72,57.43,synthetic_demo_v2
2026-04-13,Davangere,potato,1354.02,1191.54,1516.5,0.01,30.7,56.95,synthetic_demo_v2
2026-04-14,Davangere,potato,1354.45,1191.92,1516.99,3.68,30.13,77.82,synthetic_demo_v2
2026-04-15,Davangere,potato,1299.2,1143.3,1455.11,0.0,31.31,63.34,synthetic_demo_v2
2026-04-16,Davangere,potato,1316.89,1158.86,1474.92,0.0,29.88,59.84,synthetic_demo_v2
2026-04-17,Davangere,potato,1291.07,1136.14,1446.0,5.62,30.42,71.09,synthetic_demo_v2
2026-04-18,Davangere,potato,1313.54,1155.91,1471.16,8.2,31.77,71.27,synthetic_demo_v2
2026-04-19,Davangere,potato,1336.53,1176.15,1496.92,0.42,30.59,50.36,synthetic_demo_v2
2026-04-20,Davangere,potato,1336.9,1176.47,1497.32,0.0,31.23,69.22,synthetic_demo_v2
2026-04-21,Davangere,potato,1278.4,1124.99,1431.81,0.0,30.45,60.86,synthetic_demo_v2
2026-04-22,Davangere,potato,1283.57,1129.54,1437.6,0.0,30.82,51.49,synthetic_demo_v2
2026-04-23,Davangere,potato,1205.28,1060.65,1349.91,6.58,29.43,60.52,synthetic_demo_v2
2026-04-24,Davangere,potato,1167.37,1027.29,1307.46,0.0,30.31,61.72,synthetic_demo_v2
2026-04-25,Davangere,potato,1220.0,1073.6,1366.4,5.25,30.41,71.06,synthetic_demo_v2
2026-04-26,Davangere,potato,1265.81,1113.91,1417.71,5.06,30.23,73.15,synthetic_demo_v2
2026-04-27,Davangere,potato,1324.36,1165.43,1483.28,6.3,32.37,72.41,synthetic_demo_v2
2026-04-28,Davangere,potato,1338.15,1177.57,1498.72,0.0,29.45,64.6,synthetic_demo_v2
2026-04-29,Davangere,potato,1260.24,1109.01,1411.47,0.04,31.39,59.68,synthetic_demo_v2
2026-04-30,Davangere,potato,1274.28,1121.36,1427.19,0.0,29.98,73.19,synthetic_demo_v2
2026-05-01,Davangere,potato,1273.48,1120.66,1426.3,4.45,32.13,75.37,synthetic_demo_v2
2026-05-02,Davangere,potato,1234.26,1086.15,1382.37,9.59,29.77,64.86,synthetic_demo_v2
2026-05-03,Davangere,potato,1233.58,1085.55,1381.61,8.37,29.21,68.61,synthetic_demo_v2
2026-05-04,Davangere,potato,1250.4,1100.35,1400.45,7.06,30.08,73.03,synthetic_demo_v2
2026-05-05,Davangere,potato,1220.22,1073.8,1366.65,8.74,30.59,53.8,synthetic_demo_v2
2026-05-06,Davangere,potato,1234.96,1086.76,1383.15,3.9,29.83,59.11,synthetic_demo_v2
2026-05-07,Davangere,potato,1223.82,1076.96,1370.68,0.0,31.82,55.97,synthetic_demo_v2
2026-05-08,Davangere,potato,1200.02,1056.02,1344.02,8.72,30.66,70.76,synthetic_demo_v2
2026-05-09,Davangere,potato,1257.12,1106.26,1407.97,1.44,28.97,71.75,synthetic_demo_v2
2026-05-10,Davangere,potato,1277.57,1124.26,1430.87,1.37,28.69,74.91,synthetic_demo_v2
2026-05-11,Davangere,potato,1286.27,1131.92,1440.63,0.0,30.67,53.47,synthetic_demo_v2
2026-05-12,Davangere,potato,1256.33,1105.57,1407.09,0.0,29.19,58.33,synthetic_demo_v2
2026-05-13,Davangere,potato,1228.01,1080.65,1375.37,6.62,30.06,70.03,synthetic_demo_v2
2026-05-14,Davangere,potato,1265.33,1113.49,1417.17,1.14,29.78,69.31,synthetic_demo_v2
2026-05-15,Davangere,potato,1317.05,1159.01,1475.1,7.5,31.02,73.15,synthetic_demo_v2
2026-05-16,Davangere,potato,1336.12,1175.79,1496.46,0.0,30.45,66.7,synthetic_demo_v2
2026-05-17,Davangere,potato,1316.78,1158.76,1474.79,0.36,29.07,68.33,synthetic_demo_v2
2026-05-18,Davangere,potato,1329.37,1169.84,1488.89,0.0,29.65,60.51,synthetic_demo_v2
2026-05-19,Davangere,potato,1277.4,1124.12,1430.69,4.96,29.03,59.73,synthetic_demo_v2
2026-05-20,Davangere,potato,1242.9,1093.75,1392.04,4.41,29.28,56.27,synthetic_demo_v2
2026-05-21,Davangere,potato,1213.55,1067.92,1359.18,2.09,29.62,56.6,synthetic_demo_v2
2026-05-22,Davangere,potato,1237.43,1088.94,1385.92,0.0,31.87,57.47,synthetic_demo_v2
2026-05-23,Davangere,potato,1212.69,1067.17,1358.22,3.97,28.16,71.62,synthetic_demo_v2
2026-05-24,Davangere,potato,1284.57,1130.42,1438.72,1.06,29.16,60.86,synthetic_demo_v2
2026-05-25,Davangere,potato,1280.05,1126.44,1433.65,10.16,29.8,57.77,synthetic_demo_v2
2026-05-26,Davangere,potato,1331.61,1171.82,1491.41,8.81,29.32,59.73,synthetic_demo_v2
2026-05-27,Davangere,potato,1322.19,1163.53,1480.85,0.0,29.22,62.47,synthetic_demo_v2
2026-05-28,Davangere,potato,1235.31,1087.08,1383.55,7.63,28.86,73.63,synthetic_demo_v2
2026-05-29,Davangere,potato,1240.51,1091.65,1389.37,3.94,29.7,68.1,synthetic_demo_v2
2026-05-30,Davangere,potato,1260.79,1109.5,1412.08,19.07,28.34,66.35,synthetic_demo_v2
2026-05-31,Davangere,potato,1328.96,1169.48,1488.43,0.0,27.38,53.54,synthetic_demo_v2
2026-06-01,Davangere,potato,1342.84,1181.7,1503.99,6.13,29.08,54.17,synthetic_demo_v2
2026-06-02,Davangere,potato,1371.89,1207.26,1536.52,8.99,28.16,65.26,synthetic_demo_v2
2026-06-03,Davangere,potato,1385.02,1218.81,1551.22,4.84,28.81,56.31,synthetic_demo_v2
2026-06-04,Davangere,potato,1367.24,1203.17,1531.3,0.0,28.72,69.24,synthetic_demo_v2
2026-06-05,Davangere,potato,1357.18,1194.31,1520.04,4.48,26.44,71.86,synthetic_demo_v2
2026-06-06,Davangere,potato,1337.77,1177.23,1498.3,3.65,29.03,58.95,synthetic_demo_v2
2026-06-07,Davangere,potato,1382.06,1216.21,1547.9,3.62,27.86,69.45,synthetic_demo_v2
2026-06-08,Davangere,potato,1333.52,1173.5,1493.54,5.97,27.8,73.29,synthetic_demo_v2
2026-06-09,Davangere,potato,1332.35,1172.47,1492.23,1.18,28.02,64.53,synthetic_demo_v2
2026-06-10,Davangere,potato,1299.52,1143.58,1455.47,2.03,28.83,64.26,synthetic_demo_v2
2026-06-11,Davangere,potato,1285.51,1131.25,1439.77,6.58,25.62,48.04,synthetic_demo_v2
2026-06-12,Davangere,potato,1306.25,1149.5,1463.0,3.9,27.61,57.86,synthetic_demo_v2
2026-06-13,Davangere,potato,1319.36,1161.03,1477.68,0.0,27.52,52.08,synthetic_demo_v2
2026-06-14,Davangere,potato,1331.52,1171.74,1491.3,4.31,25.45,60.82,synthetic_demo_v2
2026-06-15,Davangere,potato,1375.7,1210.61,1540.78,10.74,25.62,67.72,synthetic_demo_v2
2026-06-16,Davangere,potato,1341.82,1180.8,1502.84,0.0,28.63,70.35,synthetic_demo_v2
2026-06-17,Davangere,potato,1331.45,1171.67,1491.22,4.1,27.59,66.45,synthetic_demo_v2
2026-06-18,Davangere,potato,1431.56,1259.77,1603.34,6.03,23.86,62.68,synthetic_demo_v2
2026-06-19,Davangere,potato,1408.8,1239.74,1577.86,1.98,26.78,59.79,synthetic_demo_v2
2026-06-20,Davangere,potato,1379.97,1214.37,1545.57,9.82,27.28,59.63,synthetic_demo_v2
2026-06-21,Davangere,potato,1420.22,1249.79,1590.64,6.38,27.86,56.56,synthetic_demo_v2
2026-06-22,Davangere,potato,1457.44,1282.55,1632.34,0.0,27.66,63.46,synthetic_demo_v2
2026-06-23,Davangere,potato,1381.91,1216.08,1547.74,3.18,24.63,63.26,synthetic_demo_v2
2026-06-24,Davangere,potato,1400.42,1232.37,1568.47,0.99,24.84,56.07,synthetic_demo_v2
2026-06-25,Davangere,potato,1389.13,1222.43,1555.82,1.76,27.53,70.67,synthetic_demo_v2
2026-06-26,Davangere,potato,1394.52,1227.18,1561.86,9.37,24.78,70.48,synthetic_demo_v2
2026-06-27,Davangere,potato,1410.57,1241.3,1579.84,4.18,26.7,59.56,synthetic_demo_v2
2026-06-28,Davangere,potato,1458.89,1283.82,1633.96,2.95,28.39,62.57,synthetic_demo_v2
2026-06-29,Davangere,potato,1515.19,1333.36,1697.01,6.24,24.72,75.88,synthetic_demo_v2
2026-06-30,Davangere,potato,1479.89,1302.31,1657.48,0.0,26.66,73.55,synthetic_demo_v2
2026-07-01,Davangere,potato,1491.75,1312.74,1670.76,1.69,27.31,70.69,synthetic_demo_v2
2026-07-02,Davangere,potato,1477.57,1300.26,1654.88,6.66,24.4,60.53,synthetic_demo_v2
2026-07-03,Davangere,potato,1453.44,1279.02,1627.85,0.0,24.38,74.78,synthetic_demo_v2
2026-07-04,Davangere,potato,1433.48,1261.47,1605.5,0.25,24.31,71.92,synthetic_demo_v2
2026-07-05,Davangere,potato,1456.92,1282.09,1631.75,5.45,25.29,55.63,synthetic_demo_v2
2026-07-06,Davangere,potato,1442.4,1269.31,1615.49,7.19,25.25,71.2,synthetic_demo_v2
2026-07-07,Davangere,potato,1354.99,1192.39,1517.59,8.55,24.74,82.38,synthetic_demo_v2
2026-07-08,Davangere,potato,1378.61,1213.18,1544.04,3.14,25.81,57.99,synthetic_demo_v2
2026-07-09,Davangere,potato,1446.6,1273.01,1620.19,0.0,26.36,71.35,synthetic_demo_v2
2026-07-10,Davangere,potato,1488.39,1309.79,1667.0,0.0,24.78,67.4,synthetic_demo_v2
2026-07-11,Davangere,potato,1433.85,1261.79,1605.91,0.24,25.86,54.85,synthetic_demo_v2
2026-07-12,Davangere,potato,1506.6,1325.81,1687.4,0.0,25.17,55.82,synthetic_demo_v2
2026-07-13,Davangere,potato,1537.39,1352.9,1721.87,5.31,25.91,75.83,synthetic_demo_v2
2026-07-14,Davangere,potato,1589.25,1398.54,1779.96,4.04,23.47,75.59,synthetic_demo_v2
2026-07-15,Davangere,potato,1541.47,1356.49,1726.44,0.81,25.36,68.55,synthetic_demo_v2
2026-07-16,Davangere,potato,1604.81,1412.24,1797.39,2.98,22.86,62.8,synthetic_demo_v2
2026-07-17,Davangere,potato,1605.92,1413.21,1798.63,1.25,25.9,63.02,synthetic_demo_v2
2026-07-18,Davangere,potato,1550.48,1364.42,1736.54,5.33,23.27,78.6,synthetic_demo_v2
2026-07-19,Davangere,potato,1565.78,1377.89,1753.68,0.0,25.43,83.95,synthetic_demo_v2
2026-07-20,Davangere,potato,1498.3,1318.51,1678.1,7.52,24.77,66.41,synthetic_demo_v2
2026-07-21,Davangere,potato,1526.27,1343.12,1709.43,5.46,23.52,76.29,synthetic_demo_v2
2026-07-22,Davangere,potato,1489.13,1310.43,1667.82,12.79,25.68,55.51,synthetic_demo_v2
2026-07-23,Davangere,potato,1506.11,1325.38,1686.84,10.1,23.6,63.7,synthetic_demo_v2
2026-07-24,Davangere,potato,1505.38,1324.73,1686.02,8.84,23.42,64.92,synthetic_demo_v2
2026-07-25,Davangere,potato,1537.29,1352.82,1721.77,1.96,23.11,54.27,synthetic_demo_v2
2026-07-26,Davangere,potato,1490.22,1311.39,1669.04,0.0,22.19,59.18,synthetic_demo_v2
2026-07-27,Davangere,potato,1515.57,1333.7,1697.44,3.27,23.03,56.86,synthetic_demo_v2
2026-07-28,Davangere,potato,1489.88,1311.09,1668.66,0.0,22.57,70.71,synthetic_demo_v2
2026-07-29,Davangere,potato,1454.17,1279.67,1628.67,3.09,23.13,84.42,synthetic_demo_v2
2026-07-30,Davangere,potato,1411.03,1241.71,1580.36,3.97,23.37,58.83,synthetic_demo_v2
2026-07-31,Davangere,potato,1449.56,1275.61,1623.51,3.78,22.58,68.41,synthetic_demo_v2
2026-08-01,Davangere,potato,1482.01,1304.17,1659.86,9.55,22.99,76.76,synthetic_demo_v2
2026-08-02,Davangere,potato,1486.45,1308.08,1664.83,0.0,24.08,64.35,synthetic_demo_v2
2026-08-03,Davangere,potato,1464.94,1289.15,1640.73,7.67,23.04,73.14,synthetic_demo_v2
2026-08-04,Davangere,potato,1474.59,1297.64,1651.54,6.75,24.15,68.79,synthetic_demo_v2
2026-08-05,Davangere,potato,1447.9,1274.16,1621.65,7.6,23.45,81.02,synthetic_demo_v2
2026-08-06,Davangere,potato,1478.2,1300.82,1655.58,6.76,22.63,61.75,synthetic_demo_v2
2026-08-07,Davangere,potato,1487.79,1309.26,1666.32,0.0,22.18,64.13,synthetic_demo_v2
2026-08-08,Davangere,potato,1488.03,1309.47,1666.59,4.01,24.43,61.8,synthetic_demo_v2
2026-08-09,Davangere,potato,1513.41,1331.8,1695.02,2.28,23.09,67.06,synthetic_demo_v2
2026-08-10,Davangere,potato,1436.11,1263.78,1608.44,3.33,22.61,57.56,synthetic_demo_v2
2026-08-11,Davangere,potato,1379.16,1213.66,1544.65,0.79,21.34,71.96,synthetic_demo_v2
2026-08-12,Davangere,potato,1389.79,1223.01,1556.56,0.0,22.52,71.04,synthetic_demo_v2
2026-08-13,Davangere,potato,1384.34,1218.22,1550.46,1.59,22.8,63.97,synthetic_demo_v2
2026-08-14,Davangere,potato,1339.78,1179.0,1500.55,2.77,22.58,88.63,synthetic_demo_v2
2026-08-15,Davangere,potato,1354.6,1192.05,1517.16,0.72,24.11,63.75,synthetic_demo_v2
2026-08-16,Davangere,potato,1381.21,1215.47,1546.96,0.0,24.65,59.98,synthetic_demo_v2
2026-08-17,Davangere,potato,1405.17,1236.55,1573.79,8.66,22.78,65.0,synthetic_demo_v2
2026-08-18,Davangere,potato,1430.12,1258.5,1601.73,6.41,21.97,66.45,synthetic_demo_v2
2026-08-19,Davangere,potato,1394.84,1227.46,1562.22,0.0,22.4,74.73,synthetic_demo_v2
2026-08-20,Davangere,potato,1453.95,1279.47,1628.42,16.03,22.98,58.27,synthetic_demo_v2
2026-08-21,Davangere,potato,1409.79,1240.62,1578.97,11.04,21.49,62.46,synthetic_demo_v2
2026-08-22,Davangere,potato,1386.95,1220.52,1553.38,11.75,22.0,73.81,synthetic_demo_v2
2026-08-23,Davangere,potato,1432.82,1260.88,1604.76,2.17,23.47,52.69,synthetic_demo_v2
2026-08-24,Davangere,potato,1418.84,1248.58,1589.1,1.92,20.42,68.32,synthetic_demo_v2
2026-08-25,Davangere,potato,1421.55,1250.96,1592.13,0.0,21.59,59.01,synthetic_demo_v2
2026-08-26,Davangere,potato,1391.16,1224.22,1558.09,1.47,22.04,56.94,synthetic_demo_v2
2026-08-27,Davangere,potato,1394.5,1227.16,1561.84,0.62,22.89,63.16,synthetic_demo_v2
2026-08-28,Davangere,potato,1400.88,1232.77,1568.98,2.23,23.87,65.82,synthetic_demo_v2
2026-08-29,Davangere,potato,1419.54,1249.2,1589.89,9.24,21.55,72.38,synthetic_demo_v2
2026-08-30,Davangere,potato,1464.23,1288.53,1639.94,0.0,22.98,62.14,synthetic_demo_v2
2026-08-31,Davangere,potato,1451.52,1277.34,1625.7,5.6,22.35,75.5,synthetic_demo_v2
2026-09-01,Davangere,potato,1394.47,1227.13,1561.81,2.31,24.06,80.63,synthetic_demo_v2
2026-09-02,Davangere,potato,1359.44,1196.31,1522.57,6.91,23.27,52.34,synthetic_demo_v2
2026-01-26,Bengaluru,tomato,1946.57,1712.98,2180.16,0.0,26.5,61.67,synthetic_demo_v2
2026-01-27,Bengaluru,tomato,1955.87,1721.16,2190.57,9.39,27.51,86.22,synthetic_demo_v2
2026-01-28,Bengaluru,tomato,1955.44,1720.79,2190.1,6.95,27.59,77.05,synthetic_demo_v2
2026-01-29,Bengaluru,tomato,1951.99,1717.75,2186.23,7.23,28.9,59.23,synthetic_demo_v2
2026-01-30,Bengaluru,tomato,1961.48,1726.11,2196.86,5.52,26.92,58.0,synthetic_demo_v2
2026-01-31,Bengaluru,tomato,2037.44,1792.95,2281.94,1.85,29.18,60.93,synthetic_demo_v2
2026-02-01,Bengaluru,tomato,2028.4,1785.0,2271.81,6.99,27.33,57.81,synthetic_demo_v2
2026-02-02,Bengaluru,tomato,2004.79,1764.21,2245.36,4.36,26.95,65.7,synthetic_demo_v2
2026-02-03,Bengaluru,tomato,1933.63,1701.59,2165.67,0.21,27.53,60.9,synthetic_demo_v2
2026-02-04,Bengaluru,tomato,1922.45,1691.75,2153.14,0.0,27.87,76.9,synthetic_demo_v2
2026-02-05,Bengaluru,tomato,1900.82,1672.72,2128.92,1.62,28.86,67.68,synthetic_demo_v2
2026-02-06,Bengaluru,tomato,1930.63,1698.96,2162.31,0.75,27.98,64.19,synthetic_demo_v2
2026-02-07,Bengaluru,tomato,1882.66,1656.74,2108.58,0.0,26.1,75.33,synthetic_demo_v2
2026-02-08,Bengaluru,tomato,1950.98,1716.86,2185.09,0.0,28.94,84.59,synthetic_demo_v2
2026-02-09,Bengaluru,tomato,1956.37,1721.6,2191.13,9.5,28.59,63.11,synthetic_demo_v2
2026-02-10,Bengaluru,tomato,1945.07,1711.66,2178.48,0.22,27.91,46.47,synthetic_demo_v2
2026-02-11,Bengaluru,tomato,1994.56,1755.21,2233.91,1.39,28.85,61.65,synthetic_demo_v2
2026-02-12,Bengaluru,tomato,2121.72,1867.11,2376.32,0.0,27.54,70.64,synthetic_demo_v2
2026-02-13,Bengaluru,tomato,2202.2,1937.93,2466.46,0.0,30.39,57.66,synthetic_demo_v2
2026-02-14,Bengaluru,tomato,2230.39,1962.75,2498.04,3.38,30.87,79.26,synthetic_demo_v2
2026-02-15,Bengaluru,tomato,2186.05,1923.72,2448.37,17.68,27.6,62.49,synthetic_demo_v2
2026-02-16,Bengaluru,tomato,2237.49,1968.99,2505.99,0.0,28.16,66.05,synthetic_demo_v2
2026-02-17,Bengaluru,tomato,2232.12,1964.27,2499.98,4.94,28.13,66.58,synthetic_demo_v2
2026-02-18,Bengaluru,tomato,2235.15,1966.94,2503.37,10.52,29.28,54.98,synthetic_demo_v2
2026-02-19,Bengaluru,tomato,2217.05,1951.01,2483.1,0.0,30.35,51.6,synthetic_demo_v2
2026-02-20,Bengaluru,tomato,2221.89,1955.26,2488.51,0.0,30.38,71.17,synthetic_demo_v2
2026-02-21,Bengaluru,tomato,2214.5,1948.76,2480.24,5.52,28.85,70.41,synthetic_demo_v2
2026-02-22,Bengaluru,tomato,2199.76,1935.79,2463.73,6.66,29.32,45.15,synthetic_demo_v2
2026-02-23,Bengaluru,tomato,2172.24,1911.57,2432.91,10.59,30.78,65.84,synthetic_demo_v2
2026-02-24,Bengaluru,tomato,2164.24,1904.53,2423.95,1.32,30.03,69.63,synthetic_demo_v2
2026-02-25,Bengaluru,tomato,2128.35,1872.95,2383.76,6.31,30.71,57.36,synthetic_demo_v2
2026-02-26,Bengaluru,tomato,2127.67,1872.35,2382.99,5.32,30.27,61.64,synthetic_demo_v2
2026-02-27,Bengaluru,tomato,2115.39,1861.55,2369.24,0.68,30.0,68.43,synthetic_demo_v2
2026-02-28,Bengaluru,tomato,2123.54,1868.72,2378.37,0.0,28.59,70.09,synthetic_demo_v2
2026-03-01,Bengaluru,tomato,2088.09,1837.52,2338.66,4.13,29.38,60.18,synthetic_demo_v2
2026-03-02,Bengaluru,tomato,2103.4,1850.99,2355.8,11.38,30.1,62.63,synthetic_demo_v2
2026-03-03,Bengaluru,tomato,2063.07,1815.5,2310.64,5.56,31.01,69.86,synthetic_demo_v2
2026-03-04,Bengaluru,tomato,2123.04,1868.28,2377.81,5.38,28.63,64.64,synthetic_demo_v2
2026-03-05,Bengaluru,tomato,2148.37,1890.56,2406.17,6.61,29.5,64.49,synthetic_demo_v2
2026-03-06,Bengaluru,tomato,2162.77,1903.23,2422.3,9.36,31.05,70.17,synthetic_demo_v2
2026-03-07,Bengaluru,tomato,2174.98,1913.99,2435.98,0.0,29.0,64.27,synthetic_demo_v2
2026-03-08,Bengaluru,tomato,2206.91,1942.08,2471.74,4.98,30.72,52.99,synthetic_demo_v2
2026-03-09,Bengaluru,tomato,2144.33,1887.01,2401.65,8.6,30.18,54.49,synthetic_demo_v2
2026-03-10,Bengaluru,tomato,2175.72,1914.64,2436.81,4.29,33.22,75.0,synthetic_demo_v2
2026-03-11,Bengaluru,tomato,2181.45,1919.67,2443.22,2.24,30.55,64.18,synthetic_demo_v2
2026-03-12,Bengaluru,tomato,2122.82,1868.08,2377.56,7.64,30.64,42.96,synthetic_demo_v2
2026-03-13,Bengaluru,tomato,2103.25,1850.86,2355.64,0.0,31.39,64.65,synthetic_demo_v2
2026-03-14,Bengaluru,tomato,2161.05,1901.73,2420.38,0.0,29.38,73.54,synthetic_demo_v2
2026-03-15,Bengaluru,tomato,2131.4,1875.63,2387.17,0.0,29.98,58.92,synthetic_demo_v2
2026-03-16,Bengaluru,tomato,2148.51,1890.69,2406.33,8.59,28.96,62.67,synthetic_demo_v2
2026-03-17,Bengaluru,tomato,2142.8,1885.66,2399.93,3.41,31.42,65.96,synthetic_demo_v2
2026-03-18,Bengaluru,tomato,2116.35,1862.39,2370.31,0.0,28.8,62.03,synthetic_demo_v2
2026-03-19,Bengaluru,tomato,2114.85,1861.07,2368.63,7.61,30.28,83.59,synthetic_demo_v2
2026-03-20,Bengaluru,tomato,2109.28,1856.16,2362.39,0.58,31.08,57.24,synthetic_demo_v2
2026-03-21,Bengaluru,tomato,2113.57,1859.94,2367.19,0.0,31.4,65.53,synthetic_demo_v2
2026-03-22,Bengaluru,tomato,2115.77,1861.88,2369.66,3.77,29.49,57.81,synthetic_demo_v2
2026-03-23,Bengaluru,tomato,2163.65,1904.01,2423.29,5.47,30.19,68.37,synthetic_demo_v2
2026-03-24,Bengaluru,tomato,2160.03,1900.83,2419.23,12.77,31.93,68.29,synthetic_demo_v2
2026-03-25,Bengaluru,tomato,2125.73,1870.64,2380.81,11.92,30.74,58.04,synthetic_demo_v2
2026-03-26,Bengaluru,tomato,2069.85,1821.47,2318.23,0.0,30.5,71.12,synthetic_demo_v2
2026-03-27,Bengaluru,tomato,2098.33,1846.53,2350.13,8.76,31.04,71.65,synthetic_demo_v2
2026-03-28,Bengaluru,tomato,2166.72,1906.71,2426.73,7.55,32.51,52.91,synthetic_demo_v2
2026-03-29,Bengaluru,tomato,2114.86,1861.07,2368.64,0.0,28.25,65.59,synthetic_demo_v2
2026-03-30,Bengaluru,tomato,2146.5,1888.92,2404.08,0.32,31.14,58.17,synthetic_demo_v2
2026-03-31,Bengaluru,tomato,2104.28,1851.77,2356.8,4.43,29.76,74.39,synthetic_demo_v2
2026-04-01,Bengaluru,tomato,2018.96,1776.69,2261.24,4.61,30.48,76.91,synthetic_demo_v2
2026-04-02,Bengaluru,tomato,2042.92,1797.77,2288.07,0.0,28.56,56.99,synthetic_demo_v2
2026-04-03,Bengaluru,tomato,2016.21,1774.27,2258.16,2.05,31.02,70.39,synthetic_demo_v2
2026-04-04,Bengaluru,tomato,1962.98,1727.42,2198.54,0.0,31.25,62.11,synthetic_demo_v2
2026-04-05,Bengaluru,tomato,1962.96,1727.4,2198.51,0.0,30.82,76.89,synthetic_demo_v2
2026-04-06,Bengaluru,tomato,1908.1,1679.13,2137.08,0.0,31.64,77.54,synthetic_demo_v2
2026-04-07,Bengaluru,tomato,1912.2,1682.74,2141.67,0.0,29.0,67.08,synthetic_demo_v2
2026-04-08,Bengaluru,tomato,1877.33,1652.05,2102.61,13.88,33.34,66.81,synthetic_demo_v2
2026-04-09,Bengaluru,tomato,1908.53,1679.51,2137.55,2.41,32.14,64.98,synthetic_demo_v2
2026-04-10,Bengaluru,tomato,1917.11,1687.06,2147.17,9.8,31.62,82.05,synthetic_demo_v2
2026-04-11,Bengaluru,tomato,1862.89,1639.34,2086.43,0.22,30.08,71.73,synthetic_demo_v2
2026-04-12,Bengaluru,tomato,1857.95,1635.0,2080.9,6.01,29.8,64.25,synthetic_demo_v2
